Item number;Name;Station code
7079;Solo Tube;671904
7080;Soltanbent;755300
7081;Sols;163208
7082;Salt;494800
7083;Salt;381829
7084;Solyanikovka (OP.);430391
7085;Sonda;82941
7086;Sootaga (OP.);84519
7087;Sopin (OP);336861
7088;Magpie;420703
7089;fortieth;690200
7090;Sorokopanovka (OP.);458414
7091;Magpie Ford;321156
7092;Soroche;489304
7093;Sorshikkan (OP.);670348
7094;Sosinovka (OP.);428419
7095;Sosnitsa;161221
7096;Sosnovka (OP.);432594
7097;Sosnovka (OP.);423129
7098;Sosnovka (OP.);167073
7099;Sosnovka;371102
7100;Pine (rzd.);711618
7101;Sosnovy Bor (OP.);151342
7102;Sosonka;335835
7103;Sosonovka (OP.);441837
7104;Sosychno (OP.);354573
7105;centurions;422221
7106;Sofiyivka (rzd.);423350
7107;Sofiyivka (OP.);425919
7108;Sofia;393506
7109;Sofyino-Brodskaya;503408
7110;Sotsgorodok (OP.);674141
7111;Soyuk-Bulak;558608
7112;Spandarian;567729
7113;Spare;98028
7114;Spartacus;321601
7115;Spasov Skit (OP.);443438
7116;Spigan (OP);117515
7117;Spitak;565404
7118;Spitamen (f. Nau);747605
7119;Spitamen (former Nau) (exp.);747501
7120;Spitsin (BP.);446120
7121;Serenity (OP);458310
7122;Satellite;695519
7123;Urgent (rzd.);419388
7124;Staburags (OP.);91921
7125;Stavische (OP.);343564
7126;Rates (OP.);362438
7127;Rates (OP.);419655
7128;Stavne;382107
7129;Stavne II (OP.);382022
7130;Stavchany;370326
7131;Stadnica (OP.);335820
7132;Flocks;166761
7133;Stamieriene (OP.);111538
7134;Stanislavchik (OP.);422111
7135;Stanitsa (OP.);441818
7136;Stanichny (OP.);507644
7137;Stanishevka;345108
7138;Stankovo (OP.);144512
7139;Old Buda (OP.);326732
7140;Old All (OP.);136728
7141;Old Zhadova (OP.);369437
7142;Staraya Rudnya (OP.);155076
7143;Stare Selo;378807
7144;Starzhava (exp.);374100
7145;Starzhava;374793
7146;Antiquity (OP.);137237
7147;Starobelsk;508007
7148;Staroverovka;430404
7149;Old Village;160040
7150;Starokonstantinov I;334103
7151;Starokonstantinov II;337506
7152;Staromikhaylovka (OP.);480511
7153;Staroselye (OP.);416522
7154;Staroselsky;155911
7155;Staroustentsy (OP.);339215
7156;Start (OP);348233
7157;Old ladies;153329
7158;Old Beizims (OP.);334250
7159;Old Roads;149107
7160;Old Volchinets (OP.);368627
7161;Old Meadow (OP.);325833
7162;Old Sambir;375601
7163;Stasilos (exp.);121101
7164;Stasilos;120518
7165;Stakhanov;495409
7166;Stalk (OP.);354037
7167;Steblevka (OP.);385321
7168;Stalks (OP.);445861
7169;Stebnik;376500
7170;Steklozavodskaya (OP.);322036
7171;stand;98009
7172;Stepanki (PP.);424117
7173;Stepanki (Rzd.);332610
7174;Stepanovka (OP.);329119
7175;Steppe (OP.);414914
7176;Steppe (OP.);547980
7177;Stepnoy (OP.);441540
7178;Stepovaya (OP.);400911
7179;Stepok;345004
7180;Stepyanka;140403
7181;Stefanesti;365402
7182;Stetsovka (OP.);421636
7183;Stiene (OP.);90948
7184;Stinava-Lower (OP.);377024
7185;Stirniene;113904
7186;Stodulians (OP.);331143
7187;columns;138704
7188;Capital (OP.);140032
7189;Pillars (OP);131230
7190;Stolnichen;392721
7191;Stoni?kiai;108732
7192;watchdog;448910
7193;guardian;369507
7194;Stokhod (OP.);358517
7195;Stoyalovo (OP.);157118
7196;Stoyanov;371808
7197;Stoyanovka (OP.);396819
7198;Strabichevo (exp.);383909
7199;Strabichevo;383107
7200;Stradici (OP.);130365
7201;Guardian (OP);163621
7202;Passionate (OP.);442628
7203;Strashov;355523
7204;Strelkovichi (OP.);375635
7205;Arrow (OP.);500113
7206;Strelsk (OP.);355542
7207;Stremigorod (OP.);346346
7208;strenci;110906
7209;Stribezh (OP.);348110
7210;Strievka (OP.);360930
7211;Builder (OP);148212
7212;Stroydetal (OP.);424140
7213;Stroymash (OP.);492010
7214;Strokowitz (rzd.);345625
7215;Stronskoe (OP.);429619
7216;Strumkovka;380920
7217;Stryzhovka (OP.);345682
7218;Stry;377408
7219;Stry II;376356
7220;Strylki;375546
7221;Strymovka (OP.);423148
7222;Stryhanka (OP.);371013
7223;Straseni;391500
7224;Stugna (OP.);344711
7225;Icy (narrow);408326
7226;Stulnevo;477400
7227;Mortars;496401
7228;Stupovka (OP.);433648
7229;subachus;127409
7230;Suvalkeliai (OP.);123836
7231;Suwonobod (exp.);740108
7232;Suwonobod;740112
7233;Suvorovo (OP.);390029
7234;Suvorovo (OP.);481020
7235;Sugokleya (OP.);414168
7236;Sudilkovo;340015
7237;Sudinskaya Balka (OP.);464114
7238;Ship Cherry;374401
7239;Shipbuilders (OP.);415137
7240;Sula;426704
7241;Sultanabad (exp.);744202
7242;Sultanabad;744019
7243;Sultanly;552902
7244;Sulusai (rzd.);666427
7245;Sula;686100
7246;Sulyzher (OP.);705513
7247;Sulyatytskaya;332004
7248;Sumgayit;546403
7249;Sumgayit-City;546441
7250;Sumgayit-New (rzd.);546456
7251;Sumgayit-Tea;546418
7252;Sumy;445306
7253;Sumy-Commodity;445400
7254;Sunkar (OP);704915
7255;Suplisi (OP.);578419
7256;Soupy (OP.);424441
7257;Supranivka (OP.);361242
7258;Suprunovka;448408
7259;Supsa;570602
7260;Surami (OP);577261
7261;Surakhany;549401
7262;Surskoe;459402
7263;Surum;705918
7264;Surkhany;735504
7265;Susidovichi (OP.);374933
7266;Susta (OP);98672
7267;Suuk-Bulak;709209
7268;Sukhachevka;451504
7269;Sukhina (OP.);446530
7270;Sukhovolya (OP.);374651
7271;Sukhovolya;340301
7272;Dry (OP.);441324
7273;Dry Lyman (OP.);401717
7274;Dry Yar (OP.);494020
7275;dry woods;344001
7276;Sukhumi;573909
7277;Land (OP);157122
7278;Suyrly (former Suurly);709020
7279;Happy;410608
7280;Simerpalu;85526
7281;Singera (OP);390917
7282;Syrdarya (exp.);725305
7283;Syrdarya;724707
7284;Raw (OP.);320632
7285;Syrovatka;445630
7286;Syrovo (rzd.);407215
7287;Sychevo (OP.);423256
7288;Salkutsa (OP.);399339
7289;Sarata Veche;392749
7290;Surgavere (OP.);88825
7291;Seineyi Trakai;122509
7292;Syanki;382200
7293;Syanov (OP.);121652
7294;Syanov (OP.);121652
7295;Xianosios Stasilos (OP);121120
7296;tobaccobulak;706802
7297;Tabivere;84504
7298;Tavla (OP);485924
7299;Tavrichesk;461900
7300;Tavshan-Kishlyag (OP.);565828
7301;Tavshon (resp.);667222
7302;Tagayly (OP.);675943
7303;Tagamlyk (OP.);441313
7304;Tagancha (until W1.12.09 W);422709
7305;Tagiyev-Sorting (former Shirvan);546901
7306;Tagiloni (OP.);572817
7307;Tagtabazar;755809
7308;Tagynkar;677926
7309;Tadayki (OP.);93541
7310;Tazakend (rzd.);555402
7311;Tainca;687705
7312;TakirTak;751812
7313;Taksay (rzd.);666220
7314;Takyrkul;739100
7315;Talalaevka;426108
7316;Talap;672606
7317;Talas;707107
7318;Taldykol;683418
7319;Taldykuduk (resp.);698254
7320;Taldy-Kurgan;701809
7321;Taldynskaya;709340
7322;Taldysay (resp.);669374
7323;Talimarjan (exp.);759301
7324;Talimarjan;749009
7325;Tallinn;81402
7326;Tallinn-V?ike;88312
7327;Talkhatanbaba;755118
7328;Talc;145454
7329;Talnoe;421405
7330;hauler;688500
7331;Tamdy;668403
7332;Tammiste (OP.);89029
7333;Tamsalu;84103
7334;Tamsalu (exp.);88609
7335;Tamysh;573608
7336;Tanabaevsky (OP.);684054
7337;Tangimush;729306
7338;Tankers;692402
7339;Tansyk;708600
7340;Tankhoz;734003
7341;Tapa (rzd.);548235
7342;Tapa;80005
7343;Taparavani;563502
7344;Taraclia;398707
7345;Taranovskaya;683117
7346;Tarasovka (OP.);410612
7347;Tarasovka (OP.);428368
7348;Tarasovka (OP.);321245
7349;Tarashcha;344302
7350;Tarnav region;429905
7351;Tarnowica;387007
7352;Tartu;84805
7353;Tartugay;672004
7354;Containers (rzd.);701118
7355;Tas (rzd.);669430
7356;Tasboget (rzd.);670329
7357;Taskara?u;700581
7358;Taskesken (rzd.);661419
7359;Taskudyk;695504
7360;Tastaq;690801
7361;Tatar;146715
7362;Tatarov (OP.);386517
7363;Tatarschizna (OP.);142343
7364;Tatlu;557126
7365;tattas;704525
7366;Tauaras (rzd.);701230
7367;Taudeyani;113020
7368;Tauzhnya;412001
7369;Tauzhnya (narrow);409761
7370;Tauz;557107
7371;Taurage;106703
7372;Taurkalne;92106
7373;Takhiatash;758506
7374;Takhiatash (exp.);758607
7375;Takhiatash-Pristan;738907
7376;Tatsenki (OP.);344726
7377;Tachanka (OP.);157014
7378;Tasharkh;550521
7379;Tashbunar;404414
7380;Tashiskari (OP.);577276
7381;Tashkent-Passenger;720918
7382;Tashkent-Commodity;722400
7383;Tashkent-South;723615
7384;Tashkumyr;719408
7385;Taschenak;475918
7386;Taevaskoya (OP.);84970
7387;Tba (OP.);577666
7388;Tbilisi-Passenger;560148
7389;Tbilisi-Sorting (exp.);560063
7390;Tbilisi-Sorting;560006
7391;Tbilisi-Tovarnaya (exp.);577702
7392;Tbilisi-Uzlovaya (exp.);560097
7393;Tbilisi-Uzlovaya;560101
7394;Tevli;131245
7395;Tegiszhol;674207
7396;Tejen;751808
7397;Tedotsminda (OP.);579214
7398;Teseri (OP);577149
7399;Teseri II (OP.);577187
7400;Tekeli;701902
7401;Tekesu;699100
7402;Tekleti (OP.);571918
7403;Tekovo (OP.);384742
7404;Textile (OP.);419316
7405;Textile worker (OP);156219
7406;Telavi;562502
7407;Telavi (exp.);562514
7408;Telusha;147807
7409;Temekili;708649
7410;Temir;660308
7411;Temirtau;674300
7412;Dark Lyady (OP.);138742
7413;Dark forest;158407
7414;Tendyk;661508
7415;Tenetnik (OP.);388014
7416;Teniz (rzd.);687724
7417;Tentek;701601
7418;Tepenitsa (OP.);348915
7419;Greenhouse (OP.);403910
7420;Teplovsky (OP.);507625
7421;Teplogorsk (OP.);495428
7422;Terbenbes (Rzd.);670117
7423;Terekty;676819
7424;Terensay;684116
7425;Teren-Uzyak;671504
7426;Teresva (exp.);385105
7427;Teresva;385603
7428;Teresin;363924
7429;Terekhovka;150706
7430;Terekhovka (exp.);150805
7431;Terekhovka-joint;150782
7432;Tereshev-Spas (OP.);375531
7433;Tereshki (OP.);447570
7434;Tereshkovka;428103
7435;Tereschenskaya (former Voronezhskaya);328102
7436;Termez;735109
7437;Termez (exp.);744306
7438;Ternavka (OP.);376727
7439;Ternali (OP);574901
7440;Ternovka-Nikolaevskaya;419405
7441;Ternovoe;431002
7442;Ternopil;360004
7443;Turns;457303
7444;Terny (rzd.);429712
7445;Patience (OP);476126
7446;Terrikonnaya (OP.);491111
7447;Tersa (OP);453938
7448;Teryukha (exp.);151003
7449;Teryukha;150301
7450;Teryukha joint;150354
7451;black grouse;321508
7452;Teterka (OP.);348040
7453;Tetiev;338706
7454;Tetritskaro;563907
7455;Tetritskaro (exp.);563926
7456;Technical school (OP.);145341
7457;Technical school (OP.);414721
7458;Technical school (rzd.);506904
7459;Timanovka (OP.);408720
7460;Timiryazevo (OP.);168610
7461;Timkovichi;139105
7462;Timkovo;414115
7463;Timur;697707
7464;Tingyulyay (OP.);127555
7465;Tinishidi (OP.);579021
7466;Tinchlik;731407
7467;Tiraine (OP);91029
7468;Tiraspol;390103
7469;Tiri (OP);576216
7470;Tisovtsy (OP.);368311
7471;Tituvenai;106205
7472;Tikhinichi (OP.);155273
7473;Tishev (OP.);347324
7474;Tishinskaya;713505
7475;Tishkivsky (OP.);430419
7476;Tishovka (OP.);157512
7477;Tishchenkovo (OP.);457017
7478;Tkachenkovo (OP.);447513
7479;Weavers (OP);133611
7480;Tkvarcheli;573400
7481;Tkemlana (OP.);578211
7482;Tkibuli I;575603
7483;Tkibuli II (OP.);575618
7484;Tluste;365008
7485;Tobol;683102
7486;Tobylgy (OP.);672748
7487;Goods Yard (OP.);140418
7488;Tovmachik;386803
7489;Toguzak;684800
7490;Togus;698907
7491;Togyz;670009
7492;Toytepa;723206
7493;Current;466406
7494;Turners (OP);146819
7495;Tokmok;717205
7496;Tokmansay;669001
7497;Tokubai (rzd.);695010
7498;Tokyrau;677807
7499;Tolechyay (rzd.);125719
7500;Tolkachevsky;347207
7501;Talochin;142004
7502;Toltyr (rzd.);664309
7503;Tomarino (OP.);416182
7504;Tomashgorod;355805
7505;Tomilovka (OP.);343916
7506;Tondi (OP);81313
7507;Tunnel (OP.);450037
7508;Tootsie;89000
7509;Topar;675500
7510;Poplars;432109
7511;Poplars (exp.);431801
7512;ax;345907
7513;Torah;93556
7514;Thorez;503802
7515;Toretsky (OP.);492415
7516;Tori (OP);89014
7517;Brake (resp.);508702
7518;Tornakalns;91008
7519;Toropilovka;445202
7520;Torosovo (PP.);406320
7521;Torokhtyany;444801
7522;Torsk;365101
7523;Tos (OP);388230
7524;Tosbulak (rzd.);669976
7525;Tokhliauri (OP.);561314
7526;Toshguzar (former Tashguzar;728801
7527;Skinny;156030
7528;Tractor (OP.);140314
7529;Transit (OP.);507610
7530;Transit Park (OP.);355519
7531;Trembovlya;362902
7532;Trepe;114220
7533;Trepovka;411206
7534;Tretelniki (OP.);330210
7535;Tretyakovo;711904
7536;Trialeti (OP.);563714
7537;Triple;413201
7538;Triles;343314
7539;Trypillia-Dniprovske;344707
7540;trituznaya;455901
7541;Trihats;419513
7542;Trishkiai;107301
7543;Troyeschina (OP.);320666
7544;Trifoliate;443329
7545;Trail;431248
7546;Trostyanets-Podolsky;408909
7547;Trofimovka (OP.);687118
7548;Trocilovo (OP.);141919
7549;Troyanda (OP.);414929
7550;Troyanovka;354709
7551;Trojans;477909
7552;Trubezh (OP.);323541
7553;Labor (OP.);139158
7554;Labor;494001
7555;Labor (former Snitovo);133005
7556;Truskavets;376515
7557;Tubausiai (OP.);107157
7558;Tubek (OP.);670551
7559;Tugolitsa (OP.);147614
7560;Tuderna (OP.);85422
7561;Tuz-Kala;697209
7562;Tuzovo;666624
7563;Tuyemoynak;676804
7564;Tukimachi;723600
7565;Tukums I;97364
7566;Tukums II;97504
7567;Foggy (resp.);661813
7568;Tumanyan;565207
7569;Turakurgan;740907
7570;Turbov;336908
7571;Turgai;693509
7572;Turgai Strait (OP.);682716
7573;Turgusun;714508
7574;Turiysk;353804
7575;Turia (b.exp. 969 km) (OP.);423415
7576;Turk;375207
7577;Turkestan;697800
7578;Turkmenabat I;750006
7579;Turkmenabat II;757109
7580;Turkmenbashi I (exp.);754609
7581;Turkmenbashi I;754505
7582;Turkmenbashi I (ferry) (exp.);754806
7583;Turkmenbashi II;754702
7584;Turkuly;416214
7585;Turmantas (exp.);129207
7586;Turmantas;129103
7587;Turopine (OP.);353227
7588;Turopine (OP.);353227
7589;Turks (OP);375226
7590;Turks (OP);375226
7591;Turtgul;739609
7592;Turya (OP);137241
7593;Tustan (OP.);388245
7594;Fuzzheads (OP.);360610
7595;Tutovichi (OP.);355415
7596;Tuulem?e (OP.);85628
7597;Rotten;376708
7598;Tshenets (OP.);373517
7599;Tyravere (OP.);85738
7600;Tarnova;393703
7601;Tysmenychany (OP.);387026
7602;Tychkov (OP.);346844
7603;Tyshkevichi (OP.);162915
7604;Teterashti (OP.);397117
7605;CHPP-5 (OP.);440919
7606;Tulkubas;699702
7607;Tyumen-Aryk;672409
7608;Tyuntyugur (OP.);682326
7609;Tyuratam;670600
7610;T?ri;88702
7611;tyushki;335708
7612;Telshiai;107405
7613;Tyaryashishkes (OP.);120537
7614;Tyachevo;385508
7615;Ubogan;682720
7616;Hurt (OP.);154111
7617;Cleaning (op.);146236
7618;Clean up (OP);348089
7619;Uvalnensky (rzd.);683121
7620;Ugale;98102
7621;Uhersko (OP.);377433
7622;Uglegorsk;500503
7623;carbon;674404
7624;Corners-Plant (rzd.);339732
7625;corners;686806
7626;Ugrynov (OP.);388315
7627;lucky;481904
7628;Uderna (OP.);85812
7629;Ujari;554908
7630;Udritsk;356403
7631;Udritsk (exp.);356507
7632;Udyanskaya (OP.);444360
7633;Uzhhorod;381000
7634;Uzhhorod (ZhSR) (exp.);381104
7635;Uzhgorod (CHD) (exp.);381208
7636;Uzhlyatino (OP.);160063
7637;Uzhok (OP.);382145
7638;bond;155305
7639;Uzbekistan;723827
7640;Guards (OP.);168358
7641;Uzen;663908
7642;Know (OP);154158
7643;Learn (OP.);339817
7644;Uzynkuduk (OP.);697726
7645;Uzynsuv;753841
7646;Windu (rzd.);670511
7647;Uytas (resp.);668935
7648;uychi;741308
7649;Ukilisai (OP);670418
7650;Ukrainian (OP.);340918
7651;Ukrainian;476501
7652;Settlement;337807
7653;Lancer;709177
7654;Ulenta;694215
7655;Ulpan;669834
7656;Ulugbek;727902
7657;Ulus;728021
7658;Ulba-Perevalochnaya;713308
7659;Ulbarov (OP.);350021
7660;Ulbastroy (OP.);713435
7661;Ulvovek (OP.);353142
7662;Ulyanovka;454108
7663;Ulyanovka (OP.);149130
7664;Ulyanovsk (resp.);444816
7665;Ulyanovka (OP.);408818
7666;Ulyanivka (OP.);423631
7667;Umantsevka;448304
7668;Uman;421208
7669;Umernieki (OP.);111576
7670;Unava (OP.);343526
7671;Ungen;392005
7672;Ungen (BJ) (exp.);392202
7673;Ungen (CFR) (exp.);392109
7674;Unquitesti;395906
7675;Uncesti (OP.);391924
7676;Uplistsikhe;579500
7677;Ural-Caucasian (OP.);504928
7678;Uralsk;665602
7679;Uralsk-Tovarnaya;665509
7680;Urbnisi (OP.);578813
7681;Urga-Nagornaya;737073
7682;Urgench;738305
7683;Urda (OP.);80912
7684;Urdazy (rzd.);670704
7685;By the river;570703
7686;Urechye;149003
7687;Urzuf;485958
7688;Harvest (OP.);509048
7689;Urtaaul;723808
7690;Usanohakan (OP.);567912
7691;Usatovo;405205
7692;Usenai (OP.);108728
7693;Usma;98032
7694;Uspenovka;684406
7695;Successful (srzd.);666639
7696;Usteriki (OP);386318
7697;Ustilug;353000
7698;Installation (rzd.);427628
7699;Ustinovka;343704
7700;Mouth (OP.);408665
7701;Ust-Kamenogorsk (transl.);713906
7702;Ust-Kamenogorsk;713702
7703;Ust-Talovka;712201
7704;Ustyurt;663005
7705;Comforting (OP);467911
7706;Duck (OP.);442123
7707;Utrabat;697730
7708;Morning (OP.);322910
7709;Ut;150265
7710;Utena;128702
7711;Ukhnov;372904
7712;Ukhovetsk (OP.);354060
7713;Wow (OP.);84824
7714;uchaji;750608
7715;Uch-Bulak;707203
7716;Student (OP.);497828
7717;Student (OP.);431619
7718;Teacher (OP);134987
7719;Uchkuduk;732101
7720;Uchkuduk II;732205
7721;Uchkurgan (exp.);741505
7722;Uchkurgan;741401
7723;Uchkyzyl;735006
7724;Usha;142305
7725;Ushbalyk (rzd.);705320
7726;Ushbiyk;708808
7727;Ushitsa;348500
7728;Ushkulyn;695203
7729;Ushkurai (rzd.);669919
7730;Ushomir;346100
7731;Ush-Tobe;702106
7732;Comfort (OP);509264
7733;Cozy (rzd.);666713
7734;Factory (OP.);137010
7735;Faizabad;742419
7736;Falichi;149126
7737;Fanipol;144601
7738;Fanchikovo (OP.);384329
7739;Farap;750203
7740;Farap (exp.);750307
7741;Farinovo;165203
7742;Farhad;726007
7743;Fasovo (OP.);345911
7744;Fastov I;343507
7745;Fastov II;343600
7746;Faschevka;503003
7747;Fedorovka (OP.);443669
7748;Fedorovka;476304
7749;Fedorovka (OP.);411846
7750;Fedunka (resp.);448018
7751;Fedyuki (OP.);138920
7752;Fedyuchkovo (OP.);441555
7753;Phenolic;490903
7754;Fergana II;742809
7755;Ferdinandovka;336005
7756;Feruza (OP);721111
7757;Fezzes (OP.);432556
7758;festival;712409
7759;Festival (OP.);142377
7760;Violet (OP.);498017
7761;Fioletovsky (red.);568525
7762;Fisaki;463906
7763;Floresti;395605
7764;Fomino (div.);165311
7765;Outpost;490053
7766;Fosnya (OP.);346632
7767;Frikacey (exp.);406208
7768;frikacey;402809
7769;Frontline (OP.);420826
7770;hazelnut;423108
7771;Furkat;742300
7772;Fursovo (OP.);481834
7773;Falesti;392804
7774;havast;725803
7775;Hagudi;88420
7776;Khadzhimus (rezd.);399907
7777;Khazar (OP.);546437
7778;Khazarasp;738606
7779;Khairabad;735909
7780;Khaichnorin;349700
7781;Hakkulabad;741806
7782;Halafli (resp.);551609
7783;Halach;759602
7784;Halach;552001
7785;Khalechino (OP.);137561
7786;Khalimonovo;326022
7787;Halkabat;757518
7788;Halkobod;741609
7789;Halch;155061
7790;Khalyavino;324402
7791;Hamza;722504
7792;Hamiskura (OP);572618
7793;Khanabad (exp.);744404
7794;Khanabad;744109
7795;KhanabadKhan;559300
7796;Khanaka;745600
7797;Handaki (OP.);560612
7798;Khanzhenkovo;488000
7799;Khankendi;555608
7800;hanky;738409
7801;Khantau;704900
7802;Kharagouli;576803
7803;Kharitons (OP.);130219
7804;Harleevka (OP.);342913
7805;Harsy (OP.);132356
7806;Khartsyzsk;487900
7807;Kharkov-Balashovsky;440503
7808;Kharkiv-Levada;440321
7809;Kharkiv-Liski;449909
7810;Kharkiv-Passenger;440406
7811;Kharkiv-Sorting;440001
7812;Kharkov-Chervonozavodsky;440302
7813;Hatep;737500
7814;Khatsky (OP);424028
7815;Khachmas;545307
7816;Khashuri;577204
7817;Khashuri (exp.);577100
7818;Hvaliboga (OP.);388936
7819;Khvoevo (OP.);138564
7820;Khvoetskoye (OP.);133448
7821;Khvoynyany (OP.);135415
7822;Khvorostovo (OP.);449330
7823;Khvylevka (OP.);424278
7824;Hevis-Tskhali (OP.);570217
7825;Kherson;417804
7826;Kherson (exp.);418506
7827;Kherson (sea) (exp.);418604
7828;Kherson-Vostochny (rzd.);419320
7829;Kherson Port;417908
7830;Kherson-Port (exp.);418008
7831;Kherson Port (transl.;Odessa
7832;Heta (OP.);572520
7833;Khidistavi (OP.);579017
7834;Hiyu (OP);80880
7835;Chiliuci;392912
7836;Chemist (OP);482748
7837;Chemists (OP.);328210
7838;Khishevichi (OP.);375917
7839;Bread (OP.);442825
